PassengerId,Survived,Pclass,Fare_per_person_log_rs,FamilySize_rs,TicketGroupSize_rs,Title_agrupado_Miss,Title_agrupado_Mr,Title_agrupado_Mrs,Title_agrupado_Nobleza,Title_agrupado_Oficial_Profesional,Sex_Pclass_female_2,Sex_Pclass_female_3,Sex_Pclass_male_1,Sex_Pclass_male_2,Sex_Pclass_male_3,AgeGroup_Adulto (36-60),AgeGroup_Adulto joven (18-35),AgeGroup_Mayor (60+),AgeGroup_Niño (0-12),Embarked_clean_Q,Embarked_clean_S,Deck_combinado_B,Deck_combinado_C,Deck_combinado_D,Deck_combinado_Desconocida,Deck_combinado_E,Deck_combinado_F,Deck_combinado_G,Deck_combinado_T
759,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
760,1,1,1.0468527719345682,0.0,2.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
761,0,3,-0.16745249110447907,0.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
762,0,3,-0.1818753807098956,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
763,1,3,-0.16983723958168734,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
764,1,1,1.0830915518552158,3.0,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
765,0,3,-0.10917175363165299,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
766,1,1,0.9520971021581797,1.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
767,0,1,1.3379483846507947,0.0,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
768,0,3,-0.11186699346031488,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
769,0,3,-0.08002080082508924,1.0,2.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
770,0,3,-0.047951159232483,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
771,0,3,0.06036870239034407,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
772,0,3,-0.10068365069373389,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
773,0,2,-0.42972589521583027,0.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
774,0,3,-0.1703195067167102,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
775,1,2,0.841316176737371,4.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
776,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
777,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
778,1,3,-0.2911465142873717,0.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
779,0,3,-0.11321750250967484,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
780,1,1,1.8718551358511235,1.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
781,1,3,-0.16983723958168734,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
782,1,1,1.0362382679132747,1.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
783,0,1,1.0830915518552158,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
784,0,3,0.24193005066778278,3.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
785,0,3,-0.190636008432006,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
786,0,3,-0.16745249110447907,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
787,1,3,-0.1397178653112396,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
788,0,3,-0.34658369873252803,5.0,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
789,1,3,0.12868865144400396,3.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
790,0,1,1.3379483846507947,0.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
791,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
792,0,2,0.3321364670134198,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
793,0,3,0.0987782154834359,10.0,6.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
794,0,1,1.1040606110789237,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
795,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
796,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
797,1,1,0.9501031462957412,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
798,1,3,-0.016124477944907532,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
799,0,3,-0.16983723958168734,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
800,0,3,-0.08002080082508924,2.0,2.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
801,0,2,-0.2574901993651713,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
802,1,2,-0.009639684859236207,2.0,2.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
803,1,1,1.0830915518552158,3.0,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
804,1,3,-0.032519039529245966,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
805,1,3,-0.19947864010164287,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
806,0,3,-0.10917175363165299,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
807,0,1,-2.160930636783589,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
808,0,3,-0.10917175363165299,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
809,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
810,1,1,0.9716336864076672,1.0,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
811,0,3,-0.09713743905131667,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
812,0,3,0.2675625008050505,0.0,1.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
813,0,2,0.14630800544128583,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
814,0,3,-0.5560247001453711,6.0,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
815,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
816,0,1,-2.160930636783589,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
817,0,3,-0.09315982930482611,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
818,0,2,0.6452649601601476,2.0,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
819,0,3,-0.2638091588395642,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
820,0,3,-0.5250686847541721,5.0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
821,1,1,1.49118602152638,2.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
822,1,3,-0.018155861572313647,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
823,0,1,-2.160930636783589,0.0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
824,1,3,-0.2911465142873717,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
825,0,3,-0.24316671323426484,5.0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
826,0,3,-0.20244467368148591,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
827,0,3,-0.0778491161706863,0.0,6.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
828,1,2,0.6452649601601476,2.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
829,1,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
830,1,1,1.3472100364732928,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
831,1,3,-0.1700783423740472,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
832,1,2,-0.2895163483623351,2.0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
833,0,3,-0.16983723958168734,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
834,0,3,-0.10068365069373389,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
835,0,3,-0.05427858355173928,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
836,1,1,2.0265560475817415,2.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
837,0,3,-0.018155861572313647,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
838,0,3,-0.08002080082508924,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
839,1,3,-0.0778491161706863,0.0,6.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
840,1,1,1.0739049551250495,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
841,0,3,-0.09315982930482611,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
842,0,2,-0.42972589521583027,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
843,1,1,0.48735042452432814,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
844,0,3,-0.2653955251554855,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
845,0,3,-0.018155861572313647,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
846,0,3,-0.13371030000212406,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
847,0,3,0.0987782154834359,10.0,6.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
848,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
849,0,2,0.1865132611085638,1.0,2.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
850,1,1,1.446670445023964,1.0,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
851,0,3,-0.5560247001453711,6.0,6.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
852,0,3,-0.10917175363165299,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
853,0,3,-0.12568979645473227,2.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
854,1,1,1.3332832842116102,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
855,0,2,0.3321364670134198,1.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
856,1,3,0.046775936668869054,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
857,1,1,2.0183831976348023,2.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
858,1,1,0.9716336864076672,0.0,0.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
859,1,3,-0.4979448632765724,3.0,3.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
860,0,3,-0.16983723958168734,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
861,0,3,0.40410880802490706,2.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
862,0,2,0.22507702041297695,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
863,1,1,0.9501031462957412,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
864,0,3,0.0987782154834359,10.0,6.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
865,0,2,0.3321364670134198,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
866,1,2,0.3321364670134198,0.0,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
867,1,2,0.3883462117270328,1.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
868,0,1,1.562529443060008,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
869,0,3,0.06036870239034407,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
870,1,3,-0.6967494390935358,2.0,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
871,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
872,1,1,0.962229375331399,2.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
873,0,1,-0.4682896545202434,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
874,0,3,0.014277565257904861,0.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
875,1,2,0.2621280797638395,1.0,1.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
876,1,3,-0.1703195067167102,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
877,0,3,-0.4805074730238123,0.0,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
878,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
879,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
880,1,1,1.38291201304877,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
881,1,2,0.3321364670134198,1.0,1.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
882,0,3,-0.09625561709496656,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
883,0,3,0.1476788513156278,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
884,0,2,0.14630800544128583,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
885,0,3,-0.190636008432006,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
886,0,3,-0.34658369873252803,5.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
887,0,2,0.3321364670134198,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
888,1,1,1.0830915518552158,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
889,0,3,0.24193005066778278,3.0,1.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
890,1,1,1.0830915518552158,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
891,0,3,-0.11186699346031488,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
